audience_id,advertiser_id,user_id,name,n_audiences_by_user,name_class,n_distinct_ds_ids,ds_ids_present_str,expr_class
31993,31815,130358,"Shopper intent graph v2 10.4,24",11,name_other,5,"1,4,13,19,35",expr_heavily_layered
55827,50942,128984,Accutron Keywords - MNTN Matched,1,name_other,5,"13,17,18,19,35",expr_heavily_layered
71511,45027,138498,Edit Test-9:05pm-R0096-5317-6cibbg,417,name_other,3,"13,19,35",expr_layered
56169,48668,142911,FLEXCOMMAND1,1,name_other,5,"4,13,17,19,35",expr_heavily_layered
67287,45027,138498,Edit Test-4:47pm-R6522-1669-ubj3ud,417,name_other,3,"13,17,19",expr_layered
41231,42942,120421,HELOC + MNTN Match,1,name_other,4,"1,13,19,35",expr_layered
55337,33994,140386,MNTN Matched - Keywords (CLT DMA),1,name_other,3,"13,19,35",expr_layered
59910,45351,145003,SwagGolfRecommendation,10,name_other,4,"13,17,19,35",expr_layered
51684,41531,122462,HVAC + MM PP 10/24,280,name_other,4,"13,17,19,35",expr_layered
57529,42685,135508,Test,1,name_other,2,"13,19",expr_pure_pp
53629,45921,139671,WEST CHESTER HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
63365,57858,126009,Affinity Interests,1,name_other,4,"2,4,13,19",expr_layered
55904,47039,141084,CDI-CLCA CTV Matched Audience 2026,1,name_other,5,"13,17,18,19,35",expr_heavily_layered
42492,34838,132113,hc-z4-txn-alldig-2026,31,name_other,4,"1,13,19,35",expr_layered
51573,43316,136752,CA Driver Training Audience - under 45% Util,4,name_other,6,"1,2,4,13,19,35",expr_heavily_layered
65148,58147,153096,Frisco and North Dallas Hair,2,name_other,2,"13,19",expr_pure_pp
41627,36891,119996,MNTN Matched + Ice Cream + Zips,1,name_other,3,"1,13,19",expr_layered
73290,59136,136621,Frederick Health FY26 Audience,1,name_other,2,"13,19",expr_pure_pp
55882,35349,123067,Q12026 Huntsville General Brand,9,name_other,5,"4,13,17,19,35",expr_heavily_layered
48572,41417,122462,Dallas Stars ,280,name_other,3,"13,19,35",expr_layered
74019,45027,138498,Edit Test-6:35am-R8410-7201-63u4fm,417,name_other,3,"13,19,35",expr_layered
53462,45921,139671,CARY HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
71963,61569,135383,Female Local - Spotsy/FBurg/Stafford/Caroline Cnties,3,name_other,2,"13,19",expr_pure_pp
48827,45741,141652,First Audience (Hot Tub),1,name_other,3,"13,19,35",expr_layered
53427,45027,138498,Renamed 3:01pm-4004,417,name_other,2,"13,19",expr_pure_pp
57335,55202,118071,Example - MNTN Matched,7,name_other,3,"13,19,35",expr_layered
73903,62968,158175,TELEVISION Campaign,1,name_other,2,"13,19",expr_pure_pp
51152,48534,142708,Texas,2,name_other,2,"13,19",expr_pure_pp
68599,32863,117672,Bravo Ad Bundle,2,name_other,6,"4,13,17,18,19,35",expr_heavily_layered
54905,40562,131318,Pest Control & Aflu HO - New Zip Codes,55,name_other,4,"13,17,19,35",expr_layered
42825,38026,122462,CTV-DA-Prospecting-Brand-2025 Updated,280,name_other,5,"13,17,18,19,35",expr_heavily_layered
48100,47045,135785,Paul Powell,1,name_other,3,"13,19,35",expr_layered
55967,52565,113378,TwinLakes 1.8.26 Recco,15,name_other,3,"13,19,35",expr_layered
40453,32404,138543,Brand GEN - Key States 3P + Kws 05.19.2025,3,name_other,6,"1,2,4,13,19,35",expr_heavily_layered
34009,38899,118725,MNTN Matched + Geo,7,name_other,3,"4,13,19",expr_layered
59146,45027,138498,Renamed-5:49am-9099-hh3e1r,417,name_other,2,"13,19",expr_pure_pp
59796,45027,138498,Renamed-5:44am-2071-aty0ga,417,name_other,2,"13,19",expr_pure_pp
73220,37316,126974,"AI MNTN Matched + Interest Segment4.14.26 - NJ, WP, Indirect",6,name_other,4,"4,13,19,35",expr_layered
40133,39812,123354,Mntn Matched - KWs,2,name_other,2,"13,19",expr_pure_pp
50225,43030,129022,IM Ford MM ROwn NluxLA - PS+NW +80%,2,name_other,4,"1,13,19,35",expr_layered
46441,38101,122462,Redding Aud 1,280,name_other,6,"1,4,13,17,19,35",expr_heavily_layered
52427,49304,143803,CHARLOTTESVILLE,22,name_other,4,"13,17,19,35",expr_layered
57825,50632,145325,MNTN Matched - Lincoln DMA,10,name_other,2,"13,19",expr_pure_pp
51020,38694,143115,AI,1,name_other,3,"4,13,19",expr_layered
52617,45747,140087,Prospects - MNTN Matched Keywords - Traditional Learners,2,name_other,3,"2,13,19",expr_layered
50371,47134,140083,Westport & Taunton Copy 01,3,name_other,2,"13,19",expr_pure_pp
53634,45921,139671,WESTFORD HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
55025,36583,125403,MNTN Prospecting_MNTN Match + Keywords + Segments + Peak,1,name_other,4,"2,13,19,35",expr_layered
58669,52305,147048,Sports Fans,1,name_other,4,"13,18,19,35",expr_layered
56073,49204,146101,hospitals ,1,name_other,4,"13,17,19,35",expr_layered
53451,45921,139671,BIRMINGHAM HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
69876,45027,138498,Edit Test-6:25am-R7324-8341-97qif3,417,name_other,3,"13,19,35",expr_layered
73589,40457,124581,B2C AI Keywords + 3PD (downtown austin),39,name_other,3,"13,19,35",expr_layered
60503,45027,138498,Edit Test-5:32am-R7003-7508-syi9dh,417,name_other,3,"13,17,19",expr_layered
65601,59164,154171,First Pros Audience,2,name_other,3,"13,19,35",expr_layered
52199,35349,123067,Q42025 Las Vegas General Brand,9,name_other,5,"4,13,17,19,35",expr_heavily_layered
71172,61889,156991,Seniors 50 Plus,1,name_other,2,"13,19",expr_pure_pp
48680,32167,138411,MJC Prospecting Copy 01,3,name_other,2,"13,19",expr_pure_pp
54157,44821,118969,Example - MNTN Team,1,name_other,3,"13,19,35",expr_layered
47460,40327,122462,Southern Tier,280,name_other,4,"13,17,19,35",expr_layered
66132,58671,144863,FTGG 2026 Customer List + LLA MNTN +,2,name_other,2,"13,19",expr_pure_pp
58591,45027,138498,Renamed-5:45am-3102-egbp2l,417,name_other,2,"13,19",expr_pure_pp
38814,32244,131589,Sur La Table Culinary Audience 03112025,12,name_other,4,"1,4,13,19",expr_layered
50298,34611,131589,Prospecting DMA Cell A Audience Oct 2025 TB,12,name_other,4,"1,13,19,35",expr_layered
30378,38792,137100,CTV - FL COS Audience - Miami_Dade County - Radius + Zip,3,name_other,4,"1,13,19,43",expr_layered
72420,57915,142948,D.Law Prospecting,1,name_other,5,"2,4,13,19,35",expr_heavily_layered
46591,39883,147180,Twice a day,1,name_other,2,"13,19",expr_pure_pp
42984,40778,122462,In-Market_Boise,280,name_other,3,"13,17,19",expr_layered
59332,52125,146864,Story-Led Brands | MN,1,name_other,4,"13,17,19,35",expr_layered
58914,45027,138498,Renamed-5:33am-6771-mb9b6z,417,name_other,2,"13,19",expr_pure_pp
64617,50418,145132,Manhattan Beach + Surrounding Areas,4,name_other,3,"13,17,19",expr_layered
56575,54067,134719,St. Luke's WingHaven DMA,10,name_other,3,"13,19,35",expr_layered
50560,37001,128294,MNTN Matched Keywords_ExclHoldoutStates,2,name_other,3,"2,13,19",expr_layered
67506,45027,138498,Edit Test-11:00am-R1080-9269-k3u386,417,name_other,3,"13,17,19",expr_layered
53497,45921,139671,FITCHBURH HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
54717,33467,119236,"Bert Kreischer - Detroit, MI - 02.28.26 - Added Show",24,name_other,5,"1,4,13,19,35",expr_heavily_layered
74168,59215,154231,Awareness campaign - first time primary home buyers,2,name_other,3,"13,19,35",expr_layered
62330,55387,150222,Treatment Cell Audience,2,name_other,3,"2,13,19",expr_layered
51263,48656,142895,TOFU,1,name_other,4,"13,17,19,35",expr_layered
65321,57316,152242,River Cities ,1,name_other,2,"13,19",expr_pure_pp
53600,45921,139671,SILVER SPRING HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
36229,38893,122462,OPNYMNTNMatchedAudience,280,name_other,3,"2,13,19",expr_layered
52749,49460,122462,Paid Search Geo + IM Ford,280,name_other,3,"13,19,35",expr_layered
55881,35349,123067,Q12026 Columbia General Brand,9,name_other,5,"4,13,17,19,35",expr_heavily_layered
35355,40337,132366,MNTN Matched (6 Studios),10,name_other,4,"13,19,35,43",expr_layered
50045,46943,122462,New Site Traffic,280,name_other,2,"13,19",expr_pure_pp
48774,45550,121871,Destin-Fort Walton Beach ALL Kids  3- 18,1,name_other,3,"13,19,35",expr_layered
58856,45027,138498,Edit Test-7:48pm-9039-7xlmxw,417,name_other,3,"13,17,19",expr_layered
61126,45027,138498,Edit Test-7:53pm-R1770-3747-mvbqtv,417,name_other,3,"13,17,19",expr_layered
43052,41034,133484,MNTN Matched - Keywords [OH],9,name_other,4,"1,13,19,35",expr_layered
53885,37171,127615,MNTN Matched Liberal Arts 11.17.25 ,3,name_other,5,"2,4,13,19,35",expr_heavily_layered
52424,49304,143803,CHARLOTTESVILLE ZIPS,22,name_other,4,"13,17,19,35",expr_layered
53572,45921,139671,OVERLAND PARK HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
53549,45921,139671,MOORE HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
52077,47298,141418,Local,1,name_other,2,"13,19",expr_pure_pp
58334,39754,135355,2026 Spring,1,name_other,5,"4,13,18,19,35",expr_heavily_layered
46757,46340,141018,MNTN Match,2,name_other,2,"13,19",expr_pure_pp
63189,45532,139172,Forager - Phoenix,6,name_other,4,"1,13,19,35",expr_layered
59721,35215,126669,Prospecting Corp - MNTN + New Interest Segs - Feb 2026 ,10,name_other,5,"2,4,13,19,35",expr_heavily_layered
69069,42842,120551,2026-03-24 MNTN Matched with Katia,1,name_other,2,"13,19",expr_pure_pp
67248,58689,152610,Butler,6,name_other,3,"13,19,35",expr_layered
52200,35349,123067,Q42025 Birmingham General Brand,9,name_other,5,"4,13,17,19,35",expr_heavily_layered
70661,49789,127810,Q2 Persimmon,4,name_other,4,"13,17,19,35",expr_layered
61906,45027,138498,Edit Test-3:25pm-R2951-6274-u04jkr,417,name_other,3,"13,17,19",expr_layered
61688,57969,152915,MNTN Matched ,1,name_other,2,"13,19",expr_pure_pp
46904,39277,125413,Corpus Test,12,name_other,4,"2,4,13,19",expr_layered
53391,45027,138498,Edit Test 1763070702993,417,name_other,3,"13,17,19",expr_layered
56397,51468,145198,SD - BHV/Demo,3,name_other,5,"13,17,18,19,35",expr_heavily_layered
72480,45027,138498,Renamed-9:20pm-R8912-8183-o4hopl,417,name_other,2,"13,19",expr_pure_pp
44930,39277,125413,Austin,12,name_other,6,"1,2,4,13,19,35",expr_heavily_layered
53604,45921,139671,SPRINGFIELD HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
61689,56486,151892,Prospecting Audience,1,name_other,2,"13,19",expr_pure_pp
29515,38571,129462,Washington County Residents ,1,name_other,4,"13,17,19,35",expr_layered
58001,45027,138498,Renamed-8:11pm-5049-0se35f,417,name_other,2,"13,19",expr_pure_pp
53092,33467,119236,Jim Gaffigan - St. Louis,24,name_other,6,"1,4,13,17,19,35",expr_heavily_layered
47316,46434,139556,East Lansing,8,name_other,2,"13,19",expr_pure_pp
50532,35827,126437,October - Shoppers Control,4,name_other,5,"13,17,18,19,35",expr_heavily_layered
53513,45921,139671,GREENSBORO HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
69562,41057,137883,Prospecting High DMAs High Intent TB 03.26.26,2,name_other,4,"2,4,13,19",expr_layered
65655,45536,115143,Example - MNTN Matched March'26,3,name_other,2,"13,19",expr_pure_pp
51043,33243,118725,MNTN Matched & Geo,7,name_other,2,"13,19",expr_pure_pp
73749,45027,138498,Edit Test-6:37am-R1048-7082-oidx9d,417,name_other,3,"13,19,35",expr_layered
63389,55581,119456,Miami Dade,6,name_other,4,"13,18,19,35",expr_layered
35411,40336,131042,Flagstaff/Tucson CTV,25,name_other,3,"1,13,19",expr_layered
62259,45027,138498,Renamed-5:52am-R3526-9461-r7pnj7,417,name_other,2,"13,19",expr_pure_pp
73105,34363,120158,Houston,3,name_other,3,"13,19,35",expr_layered
54699,37509,127279,Prospecting,1,name_other,3,"2,13,19",expr_layered
74817,38473,121405,PP - MNTN Matched + Petsmart GEO uploads,2,name_other,2,"13,19",expr_pure_pp
72215,58301,155250,CA Prospecting - In Home Care,1,name_other,3,"13,19,35",expr_layered
57091,33736,126669,MNTN Matched (AVL) Jan 2026,10,name_other,3,"4,13,19",expr_layered
53631,45921,139671,WEST LINN HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
51994,38385,129168,Fresno Prospecting,2,name_other,4,"13,17,19,35",expr_layered
57966,45027,138498,Renamed-5:29am-6984-tvj4ka,417,name_other,2,"13,19",expr_pure_pp
